floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check,min_h_rule
flat_slab,16.0,16.0,12.007874015748031,50.0,ACI Min,5.0,4.94,1.011,61.9077275713434,5.0,80.25779782642141,182.00373673989264,0.9284330906622535,true,176.15779329373967,false,0,0,0,0.12898907440188237,true,0.06883931354781125,0.5336832895888015,14.0,14.0,0.0616,7.6,2.4,10.0,false,0,false,0.054,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,MDDM,5.0,4.94,1.011,61.9077275713434,5.0,80.25779782642141,182.00373673989264,0.9284330906622535,true,176.15779329373967,false,0,0,0,0.12898907440188237,true,0.06883931354781125,0.5336832895888015,14.0,14.0,0.034444444444444444,7.6,2.4,10.0,false,0,false,0.02,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,DDM (Full),5.0,4.94,1.011,61.9077275713434,5.0,80.25779782642141,182.00373673989264,0.9284330906622535,true,176.15779329373967,false,0,0,0,0.12898907440188231,true,0.06883931354781123,0.5336832895888015,14.0,14.0,0.042777777777777776,8.4,2.4,10.8,true,0,false,0.02,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (HC),5.5,4.94,1.112,68.09850032847775,5.5,81.89575690538743,185.71820039417332,0.8483777180253933,true,160.96835430577977,false,0,0,0,0.0969114007527291,true,0.05171999515237512,0.5336832895888015,14.0,14.0,0.07680555555555556,8.8,2.4,11.200000000000001,true,0,false,0.033,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,EFM (ASAP),5.5,4.94,1.112,68.09850032847775,5.5,81.89575690538743,185.71820039417332,0.6501253815978671,true,123.35261823212268,false,0,0,0,0.09691140075272904,true,0.05171999515237509,0.5336832895888015,14.0,14.0,0.07680555555555556,9.000000000000002,2.4,11.4,true,0,false,0.068,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,50.0,FEA,5.0,4.94,1.011,61.9077275713434,5.0,78.61983874745545,178.28927308561205,0.9316153737931218,true,176.76158906492418,false,0,0,0,0.235369304440227,true,0.12561266466188845,0.5336832895888015,14.0,14.0,0.0704,9.599999999999998,2.4,11.999999999999998,true,0,false,1.932,2.25,2.6684164479440073,2.6684164479440073,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,150.0,MDDM,5.999999999999999,4.78,1.256,74.2892730856121,5.999999999999999,146.94170046905822,356.861591357015,0.8491735438418372,true,159.3477991628227,false,0,0,0,0.22393936528104566,true,0.11951269713161669,0.5336832895888015,14.0,28.0,0.061111111111111116,11.4,2.4,13.8,false,0,false,0.064,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.75,4.75,12.0,0.981,199.8,2844.0,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,150.0,DDM (Full),5.999999999999999,4.78,1.256,74.2892730856121,5.999999999999999,146.94170046905822,356.861591357015,0.8491735438418372,true,159.3477991628227,false,0,0,0,0.22393936528104566,true,0.11951269713161669,0.5336832895888015,14.0,28.0,0.07680555555555556,12.2,3.0000000000000004,15.2,true,0,false,0.069,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.75,4.75,12.0,0.981,199.8,2844.0,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,150.0,EFM (HC),7.0,4.87,1.438,86.67081859988077,7.0,157.1942735813628,368.0049823198569,0.791642056332199,true,150.20351937534423,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,14.0,28.999999999999996,0.061224489795918366,13.0,2.8000000000000003,15.799999999999999,false,0,true,0.143,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.75,4.75,12.0,0.951,213.2,2957.8,true,true,,,nomin
flat_slab,16.0,16.0,12.007874015748031,150.0,EFM (ASAP),7.0,4.89,1.431,86.67081859988077,7.0,158.76732128585425,368.0049823198569,0.791642056332199,true,150.20351937534423,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,14.0,21.0,0.07680555555555556,14.6,3.9999999999999996,18.6,true,0,true,0.13,2.25,2.6684164479440073,2.6684164479440073,,16,3,4.75,4.75,12.0,0.951,213.2,2957.8,true,true,,,nomin
