floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check
flat_plate,24.0,24.0,12.007874015748031,150.0,FEA,14.0,7.9,1.772,173.34163719976155,14.0,670.1572665687622,472.00996463971376,0.9766998763303087,true,185.31577197651325,false,0,0,0,0.10415719915907837,true,0.08338043502235933,0.8005249343832022,20.0,35.0,0.078125,21.0,7.6,28.6,false,0,true,11.066,0.0,0.0,0.0,,16,3,8.0,8.0,16.0,0.97,669.8,7394.4,true,true,,
flat_plate,24.0,24.0,12.007874015748031,250.0,MDDM,18.5,7.83,2.364,229.0585920139706,18.5,973.3326162130404,698.8703104167647,0.9984102738129356,true,189.43503027367444,false,0,0,0,0.042972590577690636,true,0.03440063025248201,0.8005249343832022,22.0,36.0,0.0635,25.8,9.6,35.4,false,0,false,0.204,0.0,0.0,0.0,,16,3,9.75,9.75,19.0,0.988,1126.7,11205.4,true,true,,
flat_plate,24.0,24.0,12.007874015748031,250.0,DDM (Full),18.5,7.83,2.364,229.0585920139706,18.5,973.3326162130404,698.8703104167647,0.9984102738129356,true,189.43503027367444,false,0,0,0,0.042972590577690636,true,0.03440063025248201,0.8005249343832022,22.0,36.0,0.07800000000000001,26.8,9.6,36.4,false,0,false,0.205,0.0,0.0,0.0,,16,3,9.75,9.75,19.0,0.988,1126.7,11205.4,true,true,,
flat_plate,24.0,24.0,12.007874015748031,250.0,EFM (HC),14.0,7.75,1.806,173.34163719976155,14.0,863.9021116903849,632.0099646397139,0.997074009787885,true,189.1814920012042,false,0,0,0,0.09915682537043373,true,0.0793775111233131,0.8005249343832022,23.999999999999996,35.0,0.05416666666666667,36.6,7.799999999999999,44.4,false,0,true,0.113,0.0,0.0,0.0,,16,3,9.25,9.25,18.0,0.984,969.8,10484.9,true,true,,
flat_plate,24.0,24.0,12.007874015748031,250.0,EFM (ASAP),13.5,7.73,1.746,167.15086444262718,13.5,848.7535682006669,624.5810373311525,0.9965125111781508,true,189.0749551306175,false,0,0,0,0.11058734087952869,true,0.08852792380119752,0.8005249343832022,23.999999999999996,35.0,0.07839506172839505,38.0,10.399999999999999,48.400000000000006,true,0,true,0.138,0.0,0.0,0.0,,16,3,9.25,9.25,18.0,0.972,969.8,10484.9,true,true,,
flat_plate,24.0,24.0,12.007874015748031,250.0,FEA,17.0,7.87,2.161,210.4862737425676,17.0,951.8874492002731,676.5835284910811,0.9977579994116056,true,189.31126990761692,false,0,0,0,0.10092379144538251,true,0.08079201152451881,0.8005249343832022,20.0,36.0,0.07839506172839505,25.8,9.200000000000001,35.0,false,0,true,22.038,0.0,0.0,0.0,,16,3,9.5,9.5,19.0,0.986,1056.7,10807.2,true,true,,
flat_plate,28.0,28.0,12.007874015748031,50.0,MDDM,12.5,9.37,1.334,154.7693189283585,12.5,672.0814550228795,289.7231827140302,0.9554428451026771,true,181.28253387815477,false,0,0,0,0.04408801317914096,true,0.04112759759602716,0.9328521434820647,23.0,36.0,0.062400000000000004,22.6,7.6,30.2,false,0,false,0.042,0.0,0.0,0.0,,16,3,7.25,7.25,14.0,0.984,522.0,6181.0,true,true,,
flat_plate,28.0,28.0,12.007874015748031,50.0,DDM (Full),12.5,9.37,1.334,154.7693189283585,12.5,672.0814550228795,289.7231827140302,0.9554428451026771,true,181.28253387815477,false,0,0,0,0.04408801317914099,true,0.04112759759602719,0.9328521434820647,23.0,36.0,0.07800000000000001,24.000000000000004,7.6,31.599999999999998,false,0,false,0.046,0.0,0.0,0.0,,16,3,7.25,7.25,14.0,0.984,522.0,6181.0,true,true,,
flat_plate,28.0,28.0,12.007874015748031,50.0,EFM (HC),11.194225721784777,9.45,1.184,138.60181527127537,11.194225721784777,638.5428772102456,270.32217832553044,0.9999881169168334,true,189.73440495359685,false,0,0,0,0.061385866050469896,true,0.057263936724683745,0.9328521434820647,23.0,28.999999999999996,0.07800000000000001,29.8,6.8,36.6,false,0,false,0.035,0.0,0.0,0.0,,16,3,7.0,7.0,14.0,0.986,477.7,5877.6,true,true,,
flat_plate,28.0,28.0,12.007874015748031,50.0,EFM (ASAP),11.194225721784777,9.46,1.184,138.60181527127537,11.194225721784777,638.79887145425,270.32217832553044,0.9999881169168334,true,189.73440495359685,false,0,0,0,0.06138586605046998,true,0.05726393672468383,0.9328521434820647,23.0,28.0,0.07800000000000001,29.8,6.8,36.6,false,0,false,0.071,0.0,0.0,0.0,,16,3,7.0,7.0,14.0,0.985,477.7,5877.6,true,true,,
