floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,min_h_rule,LD_ratio,ddm_eligible
flat_plate,16.0,24.0,12.007874015748031,125.0,EFM (ASAP),5.0,61.9077275713434,5.0,154.99347568463494,298.2892730856121,0.9940101122815285,true,209.18667536749825,true,14,8,3,0.3224726860047059,true,0.17209828386952813,0.5336832895888015,22.0,35.999999999999986,0.019506172839506175,27.0,5.199999999999999,32.199999999999996,true,0,0.776,0.0,0.0,0.0,nomin,0.9765625000000001,true
flat_plate,16.0,24.0,12.007874015748031,125.0,FEA,6.5,80.48004584274643,6.5,168.16026349678665,320.57605501129564,0.8975269917516377,true,180.76522791433158,true,8,8,3,0.9378139354263668,true,0.5004956260805633,0.5336832895888015,25.999999999999996,35.999999999999986,0.019506172839506175,10.799999999999999,3.9999999999999996,14.799999999999999,true,16,25.844,0.0,0.0,0.0,nomin,0.9765625000000001,true
flat_plate,16.0,24.0,12.007874015748031,200.0,MDDM,5.5,68.09850032847775,5.5,216.32974356916873,425.7182003941733,0.8658386296397266,true,260.6398035081391,true,16,8,3,0.38764560301091616,true,0.20687998060950036,0.5336832895888015,35.999999999999986,35.999999999999986,0.019506172839506175,19.4,3.8,23.2,false,0,1.743,0.0,0.0,0.0,nomin,1.5625000000000002,true
flat_plate,16.0,24.0,12.007874015748031,200.0,DDM (Full),5.5,68.09850032847775,5.5,216.32974356916873,425.7182003941733,0.8658386296397266,true,260.6398035081391,true,16,8,3,0.38764560301091616,true,0.20687998060950036,0.5336832895888015,35.999999999999986,35.999999999999986,0.019506172839506175,20.8,4.799999999999999,25.6,false,0,0.925,0.0,0.0,0.0,nomin,1.5625000000000002,true
flat_plate,16.0,24.0,12.007874015748031,200.0,EFM (HC),5.5,68.09850032847775,5.5,216.32974356916873,425.7182003941733,0.8908741765001987,true,260.6398035081391,true,14,8,3,0.38764560301091616,true,0.20687998060950036,0.5336832895888015,35.999999999999986,35.999999999999986,0.02925925925925926,35.6,6.4,42.00000000000001,true,0,0.812,0.0,0.0,0.0,nomin,1.5625000000000002,true
flat_plate,16.0,24.0,12.007874015748031,200.0,EFM (ASAP),5.5,68.09850032847775,5.5,216.32974356916873,425.7182003941733,0.8908741765001987,true,260.6398035081391,true,14,8,3,0.38764560301091616,true,0.20687998060950036,0.5336832895888015,35.999999999999986,35.999999999999986,0.02925925925925926,35.4,6.599999999999999,42.0,true,0,0.73,0.0,0.0,0.0,nomin,1.5625000000000002,true
flat_plate,16.0,24.0,12.007874015748031,200.0,FEA,8.0,99.05236411414946,8.0,235.20488137355466,462.86283693697925,0.9457413020210563,true,196.70889855339058,true,8,8,3,0.6246005899632663,true,0.3333388975307021,0.5336832895888015,35.999999999999986,35.999999999999986,0.019506172839506175,12.400000000000002,4.799999999999999,17.200000000000003,false,16,30.919,0.0,0.0,0.0,nomin,1.5625000000000002,true
flat_plate,16.0,28.0,12.007874015748031,40.0,MDDM,5.0,61.9077275713434,5.0,101.7192169248438,162.28927308561208,0.9985621494043652,true,144.05375054307464,false,0,0,0,0.10319125952150585,true,0.05507145083824898,0.5336832895888015,24.999999999999996,34.999999999999986,0.019506172839506175,29.72,44.24,73.96,true,0,0.623,0.0,0.0,0.0,nomin,0.273972602739726,true
flat_plate,16.0,28.0,12.007874015748031,40.0,DDM (Full),5.0,61.9077275713434,5.0,101.7192169248438,162.28927308561208,0.9985621494043652,true,144.05375054307464,false,0,0,0,0.10319125952150585,true,0.05507145083824898,0.5336832895888015,24.999999999999996,34.999999999999986,0.019506172839506175,10.6,44.24,54.84,true,0,0.571,0.0,0.0,0.0,nomin,0.273972602739726,true
flat_plate,16.0,28.0,12.007874015748031,40.0,EFM (HC),5.0,61.9077275713434,5.0,102.98969444010397,162.28927308561208,0.9985621494043652,true,161.17129528998277,false,0,0,0,0.10319125952150585,true,0.05507145083824898,0.5336832895888015,23.0,32.99999999999999,0.019506172839506175,16.4,44.24,60.64,true,0,0.538,0.0,0.0,0.0,nomin,0.273972602739726,true
flat_plate,16.0,28.0,12.007874015748031,40.0,EFM (ASAP),5.0,61.9077275713434,5.0,102.98969444010397,162.28927308561208,0.9985621494043652,true,159.60270603719746,false,0,0,0,0.10319125952150585,true,0.05507145083824898,0.5336832895888015,23.0,32.99999999999999,0.019506172839506175,16.0,24.119999999999997,40.12,true,0,0.487,0.0,0.0,0.0,nomin,0.273972602739726,true
flat_plate,16.0,28.0,12.007874015748031,40.0,FEA,5.5,68.09850032847775,5.5,107.70413390353579,169.7182003941733,0.9680471765987497,true,142.94362287951895,false,0,0,0,0.6175865736401335,true,0.329595634226143,0.5336832895888015,23.0,34.999999999999986,0.019506172839506175,8.8,44.24,53.04,true,16,19.55,0.0,0.0,0.0,nomin,0.273972602739726,true
flat_plate,16.0,28.0,12.007874015748031,80.0,MDDM,5.0,61.9077275713434,5.0,137.45230917949695,226.28927308561205,0.9617870616484169,true,190.89169612910567,true,12,8,3,0.20638251904301164,true,0.11014290167649791,0.5336832895888015,30.999999999999993,34.999999999999986,0.019506172839506175,13.199999999999998,44.24,57.440000000000005,false,0,1.624,0.0,0.0,0.0,nomin,0.547945205479452,true
flat_plate,16.0,28.0,12.007874015748031,80.0,DDM (Full),5.0,61.9077275713434,5.0,137.45230917949695,226.28927308561205,0.9617870616484169,true,190.89169612910567,true,12,8,3,0.20638251904301164,true,0.11014290167649791,0.5336832895888015,30.999999999999993,34.999999999999986,0.019506172839506175,14.200000000000001,44.24,58.440000000000005,true,0,0.651,0.0,0.0,0.0,nomin,0.547945205479452,true
