floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check,min_h_rule
flat_plate,16.0,16.0,12.007874015748031,50.0,MDDM,5.0,5.28,0.946,61.9077275713434,5.0,75.45245175386457,178.28927308561205,0.9880548290734592,true,187.4702227800292,false,0,0,0,0.12898907440188234,true,0.06883931354781124,0.5336832895888015,14.0,23.999999999999996,0.062,7.2,2.4,9.6,false,0,false,0.348,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,50.0,DDM (Full),5.0,5.28,0.946,61.9077275713434,5.0,75.45245175386457,178.28927308561205,0.9880548290734592,true,187.4702227800292,false,0,0,0,0.12898907440188234,true,0.06883931354781124,0.5336832895888015,14.0,23.999999999999996,0.041666666666666664,7.799999999999999,2.4,10.2,true,0,false,0.037,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.984,117.2,1535.8,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,50.0,EFM (HC),5.5,5.35,1.028,68.09850032847775,5.5,80.52227507037699,185.71820039417332,0.8912186620649508,true,169.09685192238877,false,0,0,0,0.09691140075272901,true,0.051719995152375076,0.5336832895888015,14.0,22.0,0.062,8.8,2.4,11.200000000000001,true,0,false,0.103,0.0,0.0,0.0,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,50.0,EFM (ASAP),5.5,5.35,1.028,68.09850032847775,5.5,80.57927158338944,185.71820039417332,0.8912186620649508,true,169.09685192238877,false,0,0,0,0.09691140075272907,true,0.0517199951523751,0.5336832895888015,14.0,21.500000000000004,0.062,8.600000000000001,2.4,11.0,true,0,false,0.163,0.0,0.0,0.0,,16,3,3.5,3.5,12.0,0.884,124.0,1592.6,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,50.0,FEA,5.0,5.26,0.95,61.9077275713434,5.0,74.80526080057086,178.28927308561205,0.9925077120951514,true,183.35965906410735,false,0,0,0,0.2793826013080013,true,0.14910182571993072,0.5336832895888015,14.0,26.499999999999996,0.0496,7.3999999999999995,2.4,9.799999999999999,true,0,false,5.368,0.0,0.0,0.0,,16,3,3.25,3.25,12.0,0.986,117.2,1535.8,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,150.0,MDDM,5.999999999999999,5.0,1.2,74.2892730856121,5.999999999999999,128.70878731944228,353.1471277027344,0.9930909742787465,true,169.8284273399998,false,0,0,0,0.22393936528104572,true,0.11951269713161672,0.5336832895888015,25.5,36.0,0.0616,10.4,2.4,12.8,false,0,false,0.136,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.978,199.8,2844.0,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,150.0,DDM (Full),5.999999999999999,5.0,1.2,74.2892730856121,5.999999999999999,128.70878731944228,353.1471277027344,0.9930909742787465,true,169.8284273399998,false,0,0,0,0.22393936528104566,true,0.11951269713161669,0.5336832895888015,25.5,36.0,0.0616,10.8,2.6,13.4,false,0,false,0.116,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.978,199.8,2844.0,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,150.0,EFM (HC),7.0,5.0,1.399,86.67081859988077,7.0,139.56149566509515,368.0049823198569,0.7694175024112299,true,143.029619942492,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,14.0,32.5,0.061224489795918366,13.200000000000001,2.8000000000000003,16.0,false,0,true,0.153,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.953,213.2,2957.8,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,150.0,EFM (ASAP),7.0,5.0,1.399,86.67081859988077,7.0,139.56149566509515,368.0049823198569,0.7694175024112299,true,143.029619942492,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,14.0,32.0,0.061224489795918366,14.4,3.9999999999999996,18.400000000000002,true,0,true,0.121,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.953,213.2,2957.8,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,150.0,FEA,6.5,5.01,1.297,80.48004584274643,6.5,137.3138730663902,360.57605501129564,0.9916253543114232,true,188.14768231173403,false,0,0,0,0.6278601387473736,true,0.33507846424837967,0.5336832895888015,14.499999999999998,35.5,0.034444444444444444,9.4,2.9999999999999996,12.400000000000002,true,0,true,5.486,0.0,0.0,0.0,,16,3,4.75,4.75,12.0,0.999,199.8,2844.0,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,250.0,EFM (HC),8.0,5.0,1.6,99.05236411414946,8.0,194.65882426412358,542.8628369369793,0.8087913746106429,true,148.70426924371228,false,0,0,0,0.15745736621323525,true,0.084032365170668,0.5336832895888015,16.0,36.0,0.06171875,16.799999999999997,3.5999999999999996,20.4,false,0,true,0.129,0.0,0.0,0.0,,16,3,5.75,5.75,12.0,0.992,296.2,3564.5,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,250.0,EFM (ASAP),8.0,5.0,1.6,99.05236411414946,8.0,196.02457230019536,542.8628369369793,0.8029252540332312,true,146.62811888777912,false,0,0,0,0.15745736621323522,true,0.08403236517066798,0.5336832895888015,16.0,35.5,0.06171875,18.4,5.199999999999999,23.599999999999998,true,0,true,0.238,0.0,0.0,0.0,,16,3,5.75,5.75,12.0,0.992,296.2,3564.5,true,true,,,nomin
flat_plate,16.0,16.0,12.007874015748031,250.0,FEA,8.5,5.03,1.691,105.2431368712838,8.5,210.8289363180109,550.2917642455405,0.9969887933333647,true,189.1653233157797,false,0,0,0,0.3416720243025262,true,0.1823446498902371,0.5336832895888015,14.0,34.5,0.061224489795918366,10.799999999999999,3.5999999999999996,14.399999999999999,false,0,true,13.251,0.0,0.0,0.0,,16,3,5.75,5.75,12.0,0.973,312.8,3678.2,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,50.0,MDDM,5.0,6.59,0.758,61.9077275713434,5.0,89.25081893283816,178.28927308561205,0.9947074704257295,true,166.76361346847315,false,0,0,0,0.12898907440188231,true,0.06883931354781123,0.5336832895888015,19.5,28.0,0.061111111111111116,8.6,2.8000000000000003,11.4,false,0,false,0.1,0.0,0.0,0.0,,16,3,3.75,3.75,12.0,0.925,141.8,1725.4,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,50.0,DDM (Full),5.0,6.59,0.758,61.9077275713434,5.0,89.25081893283816,178.28927308561205,0.9947074704257295,true,166.76361346847315,false,0,0,0,0.12898907440188231,true,0.06883931354781123,0.5336832895888015,19.5,28.0,0.07680555555555556,9.200000000000001,2.8000000000000003,12.000000000000002,true,0,false,0.115,0.0,0.0,0.0,,16,3,3.75,3.75,12.0,0.925,141.8,1725.4,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,50.0,EFM (HC),5.5,6.63,0.829,68.09850032847775,5.5,94.34395539719513,185.71820039417332,0.8507096048603783,true,149.8814559584073,false,0,0,0,0.09691140075272915,true,0.051719995152375145,0.5336832895888015,17.0,23.999999999999996,0.04285714285714286,11.2,2.8000000000000003,14.0,true,0,false,0.139,0.0,0.0,0.0,,16,3,3.75,3.75,12.0,0.964,141.8,1725.4,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,50.0,EFM (ASAP),5.5,6.63,0.829,68.09850032847775,5.5,94.41293248300745,185.71820039417332,0.851356096239466,true,149.8814559584073,false,0,0,0,0.0969114007527291,true,0.05171999515237512,0.5336832895888015,17.0,23.5,0.04285714285714286,11.4,2.8000000000000003,14.2,true,0,false,0.108,0.0,0.0,0.0,,16,3,3.75,3.75,12.0,0.964,141.8,1725.4,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,50.0,FEA,5.0,6.55,0.763,61.9077275713434,5.0,87.81079365206165,178.28927308561205,0.9967427822954588,true,177.6061944600158,false,0,0,0,0.5348689560236124,true,0.28545062394960946,0.5336832895888015,17.0,32.0,0.062,8.4,3.0000000000000004,11.4,true,4,false,8.257,0.0,0.0,0.0,,16,3,3.75,3.75,12.0,0.926,141.8,1725.4,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,150.0,MDDM,7.0,6.36,1.101,86.67081859988077,7.0,167.7843300163194,368.0049823198569,0.9931115418580411,true,188.42966657238344,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,23.5,35.0,0.07142857142857142,11.2,3.2,14.399999999999999,false,0,false,0.385,0.0,0.0,0.0,,16,3,5.25,5.25,12.0,0.975,253.0,3261.1,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,150.0,DDM (Full),7.0,6.36,1.101,86.67081859988077,7.0,167.7843300163194,368.0049823198569,0.9931115418580411,true,188.42966657238344,false,0,0,0,0.14102304052683926,true,0.07526164017617845,0.5336832895888015,23.5,35.0,0.04489795918367347,12.0,3.2,15.2,false,0,false,0.1,0.0,0.0,0.0,,16,3,5.25,5.25,12.0,0.975,253.0,3261.1,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,150.0,EFM (HC),7.0,6.3,1.11,86.67081859988077,7.0,164.0509220707683,368.0049823198569,0.8572931835631973,true,144.32220589451055,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,17.0,35.0,0.06171875,16.599999999999998,3.5999999999999996,20.2,false,0,true,0.107,0.0,0.0,0.0,,16,3,5.25,5.25,12.0,0.975,253.0,3261.1,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,150.0,EFM (ASAP),7.0,6.3,1.111,86.67081859988077,7.0,163.8589572922203,368.0049823198569,0.8572931835631973,true,144.32220589451055,false,0,0,0,0.1410230405268392,true,0.07526164017617842,0.5336832895888015,17.0,35.5,0.06171875,18.2,4.8,23.0,true,0,true,0.161,0.0,0.0,0.0,,16,3,5.25,5.25,12.0,0.975,253.0,3261.1,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,150.0,FEA,7.5,6.45,1.163,92.86159135701512,7.5,177.56974007857394,375.43390962841806,0.9804424177359653,true,186.02586928127502,false,0,0,0,0.3905293273655092,true,0.20841897610932691,0.5336832895888015,17.0,35.5,0.061224489795918366,10.0,3.8,13.799999999999999,true,0,true,11.353,0.0,0.0,0.0,,16,3,5.25,5.25,12.0,0.995,253.0,3261.1,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,250.0,EFM (HC),8.0,6.31,1.268,99.05236411414946,8.0,242.37767295194348,542.8628369369793,0.9980034858323439,true,188.82494567070793,false,0,0,0,0.15745736621323525,true,0.084032365170668,0.5336832895888015,18.0,36.0,0.06172839506172839,21.400000000000002,4.6000000000000005,26.000000000000004,false,0,true,0.162,0.0,0.0,0.0,,16,3,6.5,6.5,12.0,0.98,373.2,4721.0,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,250.0,EFM (ASAP),8.0,6.32,1.266,99.05236411414946,8.0,243.60764672776057,542.8628369369793,0.9964305506078308,true,188.0024595442006,false,0,0,0,0.15745736621323525,true,0.084032365170668,0.5336832895888015,18.0,35.0,0.06172839506172839,23.6,6.4,30.0,true,0,true,0.22,0.0,0.0,0.0,,16,3,6.5,6.5,12.0,0.98,373.2,4721.0,true,true,,,nomin
flat_plate,16.0,20.0,12.007874015748031,250.0,FEA,10.0,6.45,1.55,123.8154551426868,10.0,270.8136399261896,572.5785461712242,0.9860172946373364,true,187.0836278022787,false,0,0,0,0.23460087218176603,true,0.12520256520636686,0.5336832895888015,17.0,35.0,0.06171875,12.0,4.6000000000000005,16.6,false,0,true,24.341,0.0,0.0,0.0,,16,3,6.5,6.5,13.0,0.99,405.8,5479.4,true,true,,,nomin
flat_plate,16.0,24.0,12.007874015748031,50.0,MDDM,5.0,7.86,0.636,61.9077275713434,5.0,99.20767861028293,178.28927308561205,0.9979503545670939,true,150.07403185861259,false,0,0,0,0.12898907440188223,true,0.06883931354781118,0.5336832895888015,23.0,33.5,0.07680555555555556,9.6,3.5999999999999996,13.199999999999998,false,0,false,0.097,0.0,0.0,0.0,,16,3,4.0,4.0,12.0,0.976,161.0,1858.1,true,true,,,nomin
