strength_psi,density_class,gwp_a1a3_kg_m3,gwp_a1,gwp_a2,gwp_a3,composition_class,plc_flag,has_fa,has_slag,has_sf,has_ggp,has_co2_cure,epd_year,epd_operator,company,plant_city,plant_state,plant_zip,us_region,mixture_label,mixture_description,source_link
3000,NWC,289,258,26,4.18,fa,false,true,false,false,false,false,2022,ASTM International,Altaview Concrete,West Jordan,UT,84081,Rocky Mountains Region,Mix 252201,3000 PSI Low Air Footing/Foundation,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-altaview-concrete.html
3000,NWC,219,172,35.1,11.7,fa,true,true,false,false,false,false,2025,ASTM International,Amrize,Metairie,LA,70001,South Central Region,Mix 93PB30,"3000,SPECMAT ,4050L,ZF3,G1",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
3000,NWC,293,249,32.3,11.7,fa,true,true,false,false,false,false,2025,ASTM International,Amrize,Metairie,LA,70001,South Central Region,Mix RMX129,"3000,SPECMAT,4050L,ZT3",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
3000,NWC,309,250,47.2,12.4,fa,false,true,false,false,false,false,2023,ASTM International,CEMEX,Milton,FL,32583,Southeastern Region,Mix 1528606,3000 COLUMNS,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,234,215,8.79,10.8,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Greeneville,TN,37745,Southeastern Region,Mix 1535315,3000 REG FTG,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,249,229,9.78,9.62,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Chattanooga,TN,37416,Southeastern Region,Mix 1535323,3000 SOG BLND,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,236,9.15,16,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Chattanooga,TN,37405,Southeastern Region,Mix 1535323,3000 SOG BLND,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,236,17.1,11.3,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Dalton,GA,30720,Southeastern Region,Mix 1535323,3000 SOG BLND,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,259,229,16.9,12.4,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Kingsport,TN,37660,Southeastern Region,Mix 1535323,3000 SOG BLND,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,275,233,34.4,8.12,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Hunstville,AL,35802,Southeastern Region,Mix 1588926,3000 FOOTER BL,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,250,233,9.71,7.67,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Trinity,AL,35673,Southeastern Region,Mix 1588926,3000 FOOTER BL,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,248,9.97,3.74,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85009,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,248,20.3,8.67,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85027,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,268,239,21,8.42,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Apache Junction,AZ,85120,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,258,248,1.42,9.13,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Marana,AZ,85653,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,248,21,8.09,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Buckeye,AZ,85326,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,274,248,18.2,7.97,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Tucson,AZ,85653,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,260,248,5.45,6.44,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Coolidge,AZ,85128,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,265,248,8.53,8.54,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Mesa,AZ,85215,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,248,6.37,10,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Maricopa,AZ,85138,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,248,4.57,9.11,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Tucson,AZ,85756,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,263,248,6.25,8.71,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sacaton,AZ,85147,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,273,248,15.4,10.2,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sun City,AZ,85373,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,248,21,8.77,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85086,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,262,248,8.83,5.59,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Avondale,AZ,85392,Pacific Southwest Region,Mix 1617609,"CCS 3,000 PSI CUSTOM FLOOR MIX",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,248,9.95,3.74,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85009,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,248,20.3,8.67,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85027,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,248,20.9,8.09,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Buckeye,AZ,85326,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,259,247,5.45,6.44,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Coolidge,AZ,85128,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,247,8.53,8.54,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Mesa,AZ,85215,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,247,6.37,10,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Maricopa,AZ,85138,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,262,247,6.25,8.71,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sacaton,AZ,85147,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,271,246,15.3,10.2,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sun City,AZ,85373,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,262,248,8.83,5.59,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Avondale,AZ,85392,Pacific Southwest Region,Mix 1618210,BELL 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,247,9.95,3.74,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85009,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,276,247,20.3,8.67,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85027,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,247,21.3,8.42,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Apache Junction,AZ,85120,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,258,247,1.4,9.13,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Marana,AZ,85653,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,276,247,20.9,8.09,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Buckeye,AZ,85326,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,273,247,18.1,7.97,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Tucson,AZ,85653,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,259,247,5.43,6.44,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Coolidge,AZ,85128,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,247,8.51,8.54,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Mesa,AZ,85215,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,264,247,6.35,10,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Maricopa,AZ,85138,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,261,247,4.54,9.11,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Tucson,AZ,85756,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,262,247,6.23,8.71,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sacaton,AZ,85147,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,273,247,15.4,10.2,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sun City,AZ,85373,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,277,247,21,8.77,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Phoenix,AZ,85086,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,262,247,8.81,5.59,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Avondale,AZ,85392,Pacific Southwest Region,Mix 1618211,AUSTIN 3000 PSI CUSTOM FLOOR MIX,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,337,307,22.1,8.42,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Apache Junction,AZ,85120,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,318,306,4.66,6.44,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Coolidge,AZ,85128,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,324,306,9.21,8.54,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Mesa,AZ,85215,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,323,306,6.31,10,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Maricopa,AZ,85138,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,321,306,6.19,8.71,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sacaton,AZ,85147,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,332,305,16.3,10.2,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sun City,AZ,85373,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,322,307,9.78,5.59,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Avondale,AZ,85392,Pacific Southwest Region,Mix 1618460,CCS 3000 ST CEMENT CUSTOM FLOOR,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,337,307,21.9,8.09,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Buckeye,AZ,85326,Pacific Southwest Region,Mix 1618471,"AUSTIN 3,000 ST CEMENT CUSTOM FLOOR",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,332,305,16.3,10.2,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Sun City,AZ,85373,Pacific Southwest Region,Mix 1618471,"AUSTIN 3,000 ST CEMENT CUSTOM FLOOR",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,322,307,9.78,5.59,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Avondale,AZ,85392,Pacific Southwest Region,Mix 1618471,"AUSTIN 3,000 ST CEMENT CUSTOM FLOOR",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,218,194,15.9,7.38,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,San Antonio,TX,78208,South Central Region,Mix 1622187,"PERRY SOG 1.0"" C 4-6""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,217,194,18.8,3.59,fa,false,true,false,false,false,false,2023,ASTM International,CEMEX,San Antonio,TX,78251,South Central Region,Mix 1622187,"PERRY SOG 1.0"" C 4-6""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,225,211,8.05,5.84,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Schertz,TX,78154,South Central Region,Mix 1622187,"PERRY SOG 1.0"" C 4-6""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,267,238,23.2,5.85,fa,false,true,false,false,false,false,2022,ASTM International,CEMEX,Chandler,AZ,85248,Pacific Southwest Region,Mix 1623250,3000psi Footing and Stem Walls,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cemex.html
3000,NWC,232,199,22.5,10.1,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Carlisle,IA,50047,North Central Region,Mix 104,3000 psi footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,232,199,20,12.4,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Elkhart,IA,50073,North Central Region,Mix 104,3000 psi footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,249,199,42.6,7.65,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,West Des Moines,IA,50265,North Central Region,Mix 104,3000 psi footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,242,209,22.9,10.1,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Carlisle,IA,50047,North Central Region,Mix 208,3000 psi commercial footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,242,209,20.5,12.4,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Elkhart,IA,50073,North Central Region,Mix 208,3000 psi commercial footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,259,209,42.7,7.65,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,West Des Moines,IA,50265,North Central Region,Mix 208,3000 psi commercial footing mix,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,299,237,51.4,10.1,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Carlisle,IA,50047,North Central Region,Mix 604,3000 psi floor mix/ import sand,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,301,237,51.2,12.4,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,Elkhart,IA,50073,North Central Region,Mix 604,3000 psi floor mix/ import sand,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,321,237,76.3,7.65,fa,false,true,false,false,false,false,2021,ASTM International,CTI Ready Mix,West Des Moines,IA,50265,North Central Region,Mix 604,3000 psi floor mix/ import sand,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-cti-ready-mix.html
3000,NWC,176,153,16.6,5.65,fa,true,true,false,false,false,false,2021,ASTM International,Cadman / Heidelberg Materials,Ferndale,WA,98248,Pacific Northwest Region,Mix FC22054243,EZ Floor - Eco Bronze,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-heidelberg-materials.html
3000,NWC,175,153,16.7,5.65,fa,true,true,false,false,false,false,2021,ASTM International,Cadman / Heidelberg Materials,Ferndale,WA,98248,Pacific Northwest Region,Mix FC22055233,Sure Footing - Eco Bronze,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-heidelberg-materials.html
3000,NWC,212,201,6.13,5.4,fa,true,true,false,false,false,false,2023,ASTM International,Cemstone,St Paul,MN,55106,North Central Region,Mix F3163,"3000, 3/4 GV, NAE, Footings",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-cemstone.html
3000,NWC,226,200,18.7,7.13,fa,true,true,false,false,false,false,2023,ASTM International,Cemstone,St Paul,MN,55108,North Central Region,Mix F3163,"3000, 3/4 GV, NAE, Footings",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-cemstone.html
3000,NWC,225,201,15.7,8.22,fa,true,true,false,false,false,false,2023,ASTM International,Cemstone,Minneapolis,MN,55411,North Central Region,Mix F3163,"3000, 3/4 GV, NAE, Footing",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-cemstone.html
3000,NWC,263,237,7.86,18.1,fa,false,true,false,false,false,false,2022,ASTM International,Central Pre-Mix (CPM),Mattawa,WA,99344,Pacific Northwest Region,Mix 322511,"STANDARD FOOTING 3/4""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-central-pre-mix.html
3000,NWC,233,194,26.4,12.6,fa,true,true,false,false,false,false,2022,ASTM International,Central Pre-Mix (CPM),Sunnyside,WA,98944,Pacific Northwest Region,Mix 322511,"STANDARD FOOTING 3/4""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-central-pre-mix.html
3000,NWC,263,237,7.85,18.1,fa,false,true,false,false,false,false,2022,ASTM International,Central Pre-Mix (CPM),Mattawa,WA,99344,Pacific Northwest Region,Mix 323012,"STANDARD WALL 3/4""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-central-pre-mix.html
3000,NWC,233,194,26,12.6,fa,true,true,false,false,false,false,2022,ASTM International,Central Pre-Mix (CPM),Sunnyside,WA,98944,Pacific Northwest Region,Mix 323012,"STANDARD WALL 3/4""",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-central-pre-mix.html
3000,NWC,248,229,12.8,6.2,fa,false,true,false,false,false,false,2023,National Ready Mixed Concrete Association,Elizabeth River Concrete,Portsmouth,VA,23704,Eastern Region,Mix 3020BAF,3000 NAE - 20% FA - COMMERCIAL FOOTING,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/elizabeth-river-concrete/
3000,NWC,218,187,22.2,8.14,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,"Ernst Enterprises, Inc.",Columbus,OH,43223,Great Lakes Region,Mix C30N2S,3000 NA SLAB,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/ernst-concrete/
3000,NWC,230,187,36.6,5.59,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,"Ernst Enterprises, Inc.",Delaware,OH,43015,Great Lakes Region,Mix C30N2S,3000 NA SLAB,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/ernst-concrete/
3000,NWC,222,187,25.3,8.9,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,"Ernst Enterprises, Inc.",Columbus,OH,43232,Great Lakes Region,Mix C30N2S,3000 NA SLAB,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/ernst-concrete/
3000,NWC,221,187,27.1,6.71,fa,true,true,false,false,false,false,2023,National Ready Mixed Concrete Association,"Ernst Enterprises, Inc.",Columbus,OH,43204,Great Lakes Region,Mix C30N2S,3000 NA SLAB,https://www.nrmca.org/association-resources/sustainability/environmental-product-declarations/ernst-concrete/
3000,NWC,279,255,4.53,19.3,fa,false,true,false,false,false,false,2022,ASTM International,Helena Sand & Gravel,Helena,MT,59602,Pacific Northwest Region,Mix 359065,3000 PSI MASS SLAB CONCRETE,https://www.astm.org/standards-and-solutions/certification/environmental-product-declarations/epd-pcr/epd-for-helena-sand-and-gravel
3000,NWC,269,236,22.2,10.8,fa,false,true,false,false,false,false,2022,ASTM International,Holcim - Aggregate Industries,Chantilly,VA,20152,Eastern Region,Mix SUPERWALL,"3000,SUPERWALL",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
3000,NWC,244,207,8.96,28.6,fa,false,true,false,false,false,false,2022,ASTM International,Holcim - Aggregate Industries,Clinton,MD,20735,Eastern Region,Mix SUPFOOT30,Super Series Footer 3000,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-aggregate-industries.html
3000,NWC,265,239,16.8,8.6,fa,false,true,false,false,false,false,2021,ASTM International,Liberty Ready Mix,Des Moines,IA,50313,North Central Region,Mix 800,3000 Commercial Footing,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-liberty.html
3000,NWC,267,239,17.4,9.81,fa,false,true,false,false,false,false,2021,ASTM International,Liberty Ready Mix,Des Moines,IA,50316,North Central Region,Mix 800,3000 Commercial Footing,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-liberty.html
3000,NWC,267,239,19.1,8.44,fa,false,true,false,false,false,false,2021,ASTM International,Liberty Ready Mix,Grimes,IA,50111,North Central Region,Mix 800,3000 Commercial Footing,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-liberty.html
3000,NWC,321,182,129,10.3,fa,true,true,false,false,false,false,2023,ASTM International,New Enterprise Stone & Lime,Clarence,NY,14031,Eastern Region,Mix FLOW30F,3000 GRVL STRUCTURES,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-new-enterprise-stone-lime.html
3000,NWC,326,182,133,11,fa,true,true,false,false,false,false,2023,ASTM International,New Enterprise Stone & Lime,Lackawanna,NY,14218,Eastern Region,Mix FLOW30F,3000 GRVL STRUCTURES,https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-new-enterprise-stone-lime.html
3000,NWC,214,196,12.3,4.94,fa,true,true,false,false,false,false,2023,ASTM International,Pete Lien & Sons,Colorado Springs,CO,80922,Rocky Mountains Region,Mix 30CF50,"3K EXTERIOR - Flatwork, Foundation",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-pete-lien-and-sons.html
3000,NWC,209,196,8.16,4.94,fa,true,true,false,false,false,false,2023,ASTM International,Pete Lien & Sons,Colorado Springs,CO,80922,Rocky Mountains Region,Mix 30CF52,"3K EXTERIOR - Footing, Wall",https://www.astm.org/products-services/certification/environmental-product-declarations/epd-pcr/epd-for-pete-lien-and-sons.html
